,track_id,track_popularity,track_album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_date_converted,playlist_count_per_song,duration_minutes,playlist_genre_count_per_song,track_artist_na,track_album_release_date_na,danceability_na,energy_na,loudness_na,speechiness_na,acousticness_na,track_album_release_year,track_album_release_month,language_category,track_artist_type
0,6f807x0ima9a1j3vpbc7vn,66,2ocs0dgtsro98gh5zsl2cx,0.748,0.916,6,-6.1344981830618615,1,0.0583,0.102,0.0,0.0653,0.518,122.036,2019-06-14,2,3.25,2,0,0,0,0,1,0,0,2019,6,English,Male
1,0r7cvbztwzgbtcydfa2p31,67,63rpso264urjw1x5e6cwv6,0.726,0.815,11,-4.969,1,0.0373,0.0724,0.004201162744548034,0.357,0.693,99.972,2019-12-13,2,2.71,2,0,0,0,0,0,0,0,2019,12,Not English,Male
2,1z1hg7vb0ahhdiemnde79l,70,1hosmj2elcsrr0ve9gthr4,0.675,0.931,1,-3.432,0,0.0742,0.0794,2.3299728559275756e-05,0.11,0.613,124.008,2019-07-05,3,2.94,3,0,0,0,0,0,0,0,2019,7,English,Female
3,75fpbthrwqmzhlbjlugdc7,60,1nqysoef1ykkugovchbsk6,0.718,0.93,7,-3.778,1,0.102,0.0287,9.429955537806476e-06,0.204,0.277,121.956,2019-07-19,1,2.82,1,0,0,0,0,0,0,0,2019,7,Not English,Male
4,1e8pafckuyokkxphrhqw4x,69,7m7vv9wlq4i0lfujie2zsq,0.65,0.833,1,-4.672,1,0.0359,0.0803,0.0,0.0833,0.725,123.976,2019-03-05,1,3.15,1,0,0,0,0,0,0,0,2019,3,English,Male
5,7fvumiyapmsrrxr07cu8ef,67,2yiy9cd2qktrnvwc2eui0k,0.675,0.919,8,-5.385,1,0.127,0.0799,0.0,0.143,0.585,124.982,2019-07-11,3,2.72,3,0,0,0,0,0,0,0,2019,7,English,Male
6,2oaylpuddfwrgfe0lyqlcq,62,7inhyseusaflyrhsnxm8qh,0.6721834617664493,0.856,5,-4.788,0,0.0623,0.187,0.0,0.176,0.152,112.648,2019-07-26,1,3.13,1,0,0,1,0,0,0,0,2019,7,English,Female
7,6b1rnvacjjqh73ezo4blab,69,6703srpslks4bptmffjes1,0.542,0.903,4,-6.1344981830618615,0,0.0434,0.0335,4.8299883355432624e-06,0.111,0.367,127.936,2019-08-29,2,3.46,2,0,0,0,0,1,0,0,2019,8,English,Female
8,7bf6tco3gfb8inredcjnt5,68,7cvafgvq4rliwebt9o8iav,0.594,0.935,8,-3.562,1,0.0565,0.0249,3.969992119646159e-06,0.637,0.366,127.015,2019-06-14,3,3.22,3,0,0,0,0,0,0,0,2019,6,English,Male
9,1ixgilkpm0tocneq00kcpa,67,4qxzbfssvryeqwvpfev5iu,0.642,0.818,2,-4.552,1,0.032,0.0567,0.0,0.0919,0.59,124.957,2019-06-20,2,4.22,2,0,0,0,0,0,0,0,2019,6,English,Female
10,3efji470alf1eyjywprsjy,58,49bxztli5kqsqqmscnsawo,0.679,0.923,6,-6.5,1,0.06572131856722617,0.146,4.919987896914562e-06,0.124,0.752,121.984,2019-06-21,1,3.46,1,0,0,0,0,0,1,0,2019,6,English,Male
11,3ijef2izf1qcpcguc97bll,67,6e6rvfwdzaotilazocmnps,0.6721834617664493,0.774,8,-4.918,1,0.0554,0.148,0.0,0.133,0.329,123.125,2019-08-16,2,3.4,2,0,0,1,0,0,0,0,2019,8,Not English,Female
12,6e0cvgzf7couopyf8toxhc,67,2r66i0nzp3nnuulzigwq5p,0.744,0.726,1,-4.675,1,0.0463,0.0399,0.0,0.374,0.687,121.985,2019-03-29,1,3.21,1,0,0,0,0,0,0,0,2019,3,Not English,Male
13,3eldnmnrwr9giybcqtssti,68,7al4tio0c5twnlfdoh1y1u,0.572,0.915,5,-4.451,0,0.0625,0.0111,0.0,0.339,0.678,123.919,2019-05-17,1,2.74,1,0,0,0,0,0,0,0,2019,5,English,Male
14,55nmnifaqwke3f9cbwoxwx,63,2vx3btbmn8ed3ygeg1ot2t,0.69,0.78,5,-4.446,0,0.0594,0.00733,0.001828327590029314,0.0729,0.238,126.07,2019-07-12,1,4.25,1,0,0,0,0,0,0,0,2019,7,English,Male
15,1ejgymgjhcjsogshcyaxvw,66,1imxavluowvpyisfmyupy0,0.805,0.835,0,-4.603,1,0.0896,0.13,5.029987349664897e-06,0.365,0.722,125.028,2019-12-11,2,3.14,2,0,0,0,0,0,0,0,2019,12,English,Male
16,5waxmqmlqpq8pwidafp43l,60,4lxbbbiegwtzcfakqdxjv1,0.694,0.901,1,-4.322,0,0.0948,0.0702,0.0,0.427,0.368,118.051,2019-05-03,1,2.89,1,0,0,0,0,0,0,0,2019,5,English,Male
17,3tjlsdgl0btbsqif6m5ki8,65,19z3vpbbt09lz54nedfufl,0.678,0.747,10,-5.289,0,0.165,0.0395,0.0,0.174,0.516,120.002,2018-12-28,2,3.16,2,0,0,0,0,0,0,0,2018,12,English,Male
18,0gfs3y8jd7shwd9r51s7fo,69,2ldzwn4iz4qbsa32e9cg4q,0.746,0.557,1,-6.722,1,0.0542,0.103,0.003593535510130218,0.138,0.324,111.961,2019-03-08,2,2.66,2,0,0,0,0,0,0,0,2019,3,English,Female
19,2v3ducvbboptejqdm7akqk,35,097kyycr5zuls2cpwwuhwt,0.467,0.821,7,-5.466,1,0.0934,0.00791,0.00044090278807916834,0.131,0.232,122.676,2019-10-18,1,3.09,1,0,0,0,0,0,0,0,2019,10,English,Male
20,4qaugy6k7c3ioahgwz52r7,70,37bctd5ilwmpdcbannkkxb,0.572,0.934,6,-5.053,0,0.0446,0.00292,0.01960652963891835,0.105,0.204,125.948,2019-08-23,3,3.59,4,0,0,0,0,0,0,0,2019,8,Not English,Male
21,3ciaf6wgvg95tgrgxq1yo8,64,5r998zj0mnyb2ttxyqmjxt,0.708,0.913,9,-4.329,0,0.0348,0.089,0.0778865386570712,0.113,0.707,135.016,2019-08-23,1,2.84,1,0,0,0,0,0,0,0,2019,8,English,Male
22,1mc2ujwt25oixtqu7c6sul,62,1whpumfm5vatjqe9rl3c5q,0.684,0.818,4,-4.477,0,0.128,0.0469,3.3899942540105077e-06,0.119,0.336,123.938,2019-05-08,1,3.52,1,0,0,0,0,0,0,0,2019,5,English,Male
23,2wengtypsyhxl1sn1pnc7x,70,6ol6c42o7awntkj8phmhwv,0.732,0.85,1,-5.999,1,0.0444,0.114,2.0199979597387093e-06,0.0388,0.372,124.024,2019-10-25,4,3.23,4,0,0,0,0,0,0,0,2019,10,English,Male
24,4sqabrrgu7czchxcyxuzfw,58,5vf16srhxb2f3ss5kteu2t,0.62,0.889,11,-3.785,1,0.0352,0.0163,1.8599827022124665e-05,0.395,0.422,110.018,2019-05-24,1,3.42,1,0,0,0,0,0,0,0,2019,5,English,Male
25,5dy3wuywjzcaltno1io8tq,63,1ltvuvjq9wnarrbm02zovl,0.675,0.76,11,-7.037,1,0.0434,0.104,0.0,0.33,0.468,124.933,2019-06-21,1,2.88,1,0,0,0,0,0,0,0,2019,6,English,Male
26,2m9geacqxrv12j0wzbxiwi,66,13pvchqvjxxpvvtsasa4ng,0.682,0.851,1,-7.117,0,0.0363,0.0146,0.0008336524152437005,0.0289,0.348,126.0,2019-08-09,3,3.21,3,0,0,0,0,0,0,0,2019,8,English,Male
27,1zzomdmkrzy0g9f4jtazkn,8,5bmicfmwszlrzntdq9h3oa,0.663,0.905,1,-3.781,0,0.0511,0.0325,0.0,0.333,0.397,125.996,2019-02-01,1,2.92,1,0,0,0,0,0,0,0,2019,2,English,Female
28,4offy6l5ywym1twhxx69wq,62,4pl2838fy2ypaqit2ywumo,0.625,0.938,6,-3.983,1,0.0517,0.00432,0.00025996620585745146,0.0923,0.371,127.997,2019-05-23,1,2.78,1,0,0,0,0,0,0,0,2019,5,English,Female
29,1hr5y2i4nle3lpvqz9q5ao,30,6mhbdwesap9xsgoj0tueoc,0.679,0.909,1,-2.929,1,0.105,0.0334,0.0,0.269,0.819,119.885,2019-04-19,1,2.58,1,0,0,0,0,0,0,0,2019,4,English,Female
30,1at7vltghkjymi3f3ao3a4,56,2ryw2kkgp0vecgm9b4kjgo,0.641,0.869,11,-4.754,1,0.0423,0.0319,0.0013091426986281101,0.403,0.358,128.091,2019-11-01,1,2.97,1,0,0,0,0,0,0,0,2019,11,English,Male
31,4yau1ejxikdrdkoi4cczys,56,249wm0bmes3o4nfuwarq9i,0.702,0.814,0,-7.51,0,0.0841,0.107,3.0299540964200107e-05,0.374,0.503,121.993,2018-11-30,1,2.87,1,0,0,0,0,0,0,0,2018,11,English,Male
32,0fc9qsmx6fgebgdjuax7t7,58,6rwrg6ylgcldg0iracb9ln,0.723,0.837,11,-6.487,1,0.0389,0.0103,0.0004768862716642343,0.0834,0.643,123.952,2018-11-23,1,2.95,1,0,0,0,0,0,0,0,2018,11,English,Female
33,7aaslz4tygh7dbjxzxczve,60,6gklnskpll9dag5xiygmxd,0.742,0.864,0,-5.06,1,0.0976,0.00141,0.004659129380723104,0.241,0.727,125.032,2019-09-05,1,2.83,1,0,0,0,0,0,0,0,2019,9,English,Female
34,7p4jpmybnopqq3rsgjzz7w,60,4h87kr1cjr2csuktfopyek,0.716,0.815,10,-4.121,1,0.0533,0.108,0.0,0.163,0.351,124.975,2019-11-22,1,3.67,1,0,0,0,0,0,0,0,2019,11,English,Male
35,4sltgurbis05qfsbgj1idn,55,3e3l9ae226bvoswopnuwwv,0.748,0.831,1,-5.029,1,0.115,0.0823,7.359729165278473e-05,0.0757,0.894,128.024,2019-06-21,1,3.09,1,0,0,0,0,0,0,0,2019,6,English,Female
36,508lujbgcprl0cfvhc7uvi,59,44iw4l4syoi5hzgcqznskj,0.816,0.833,5,-5.972,1,0.0511,0.126,9.089958686245256e-06,0.0625,0.793,122.032,2018-11-30,1,2.84,1,0,0,0,0,0,0,0,2018,11,Not English,Male
37,7fdas1k08rwmoathmzukoz,63,3yb3f9pl7abpjujpyiv0ot,0.633,0.854,0,-4.046,0,0.0432,0.0382,2.829959956264704e-05,0.434,0.659,126.026,2018-07-25,1,2.87,1,0,0,0,0,0,0,0,2018,7,Not English,Male
38,6m8sit10j41spppfokntmp,67,1r4kiehxqj7o3b5fbv2sre,0.563,0.81,2,-2.921,1,0.0522,0.00522,0.0,0.0846,0.495,129.975,2019-07-12,1,4.12,1,0,0,0,0,0,0,0,2019,7,English,Male
39,5vwgf4mvo0vlv8fbxaggiw,55,0tlvzjlogay5j7udkskpmx,0.728,0.815,11,-6.1344981830618615,0,0.046,0.00223,0.0003169497661157145,0.101,0.681,124.019,2019-06-27,1,3.63,1,0,0,0,0,1,0,0,2019,6,Not English,Male
40,5scxjvcdozadborrn0umam,56,37vnu8l52ijzuo7e9hqbd9,0.846,0.773,5,-3.503,1,0.0473,0.0141,2.229975135861607e-05,0.204,0.586,124.008,2019-10-25,2,3.34,2,0,0,0,0,0,0,0,2019,10,English,Male
41,6oj6le65b3seqpwmrnxwjy,87,4wqujimu8rtyeudtiasfce,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.0499816989145194e-06,0.101,0.404,103.952,2019-06-28,6,3.8,8,0,0,0,0,0,0,0,2019,6,English,Male
42,2tilx6ful0iwfgioyjuc6v,62,6k63ciuizplu0h5hhig8lg,0.678,0.928,3,-3.66,0,0.0597,0.0303,3.329944556721123e-05,0.143,0.663,116.892,2019-10-18,1,2.5,1,0,0,0,0,0,0,0,2019,10,English,Male
43,3ynz5r3lkfdmjos3gkhuct,83,6lmlx68jjrx67hicqdidvw,0.67,0.453,0,-6.1344981830618615,1,0.06572131856722617,0.252,0.28517894223366247,0.117,0.68,135.055,2019-07-11,2,3.25,4,0,0,0,0,1,1,0,2019,7,English,Female
44,478qynlw6dhttx4oekhbeq,55,6soijqylbuivhfkebttj5j,0.755,0.931,1,-4.104,0,0.0606,0.132,0.02673929718962151,0.0854,0.288,122.041,2019-11-01,1,2.96,1,0,0,0,0,0,0,0,2019,11,Not English,Female
45,3c4fzugip3ahkhobdp38gm,61,6fujiqknjy56xs62ild7d1,0.622,0.859,5,-7.626,1,0.0636,0.000609,0.5573274574174104,0.0909,0.442,121.968,2019-05-24,1,3.64,1,0,0,0,0,0,0,0,2019,5,English,Male
46,2k4c9zaliyhyxij4i20fo7,56,13u5uffeuzzboai5kn5zqd,0.789,0.893,10,-4.364,0,0.168,0.0538,0.0,0.221,0.41,121.956,2019-10-25,1,2.4,1,0,0,0,0,0,0,0,2019,10,English,Female
47,79zgyocae2vmjsyqijx31a,57,2qvwsdvejmrhbak1mroxpl,0.64,0.838,6,-4.203,1,0.0416,0.0588,1.9899801997699463e-05,0.0424,0.587,124.081,2019-08-09,1,3.23,1,0,0,0,0,0,0,0,2019,8,English,Male
48,6b2nrqjtsotqi67d72r5cx,56,2ouf4rrrptvc50h75wzjmi,0.609,0.764,5,-4.564,0,0.111,0.0994,0.0,0.197,0.531,128.082,2019-06-14,1,3.34,1,0,0,0,0,0,0,0,2019,6,English,Female
49,08rbiltmxlf5uehobzglxv,53,4lzn3ikjb2hpzm6u6y1irl,0.64,0.7347140853536365,4,-3.318,0,0.0585,0.0832,0.008265744417032593,0.109,0.479,123.951,2019-09-27,1,2.77,1,0,0,0,1,0,0,0,2019,9,Not English,Male
50,1bmdqdrbu5eohtrwhbls6c,56,2ggmd56y8davizpoyfa014,0.75,0.81,0,-4.607,0,0.0572,0.0917,1.5899873596297493e-05,0.111,0.48,120.038,2019-01-25,2,2.86,2,0,0,0,0,0,0,0,2019,1,Not English,Male
51,5rxkinbvj0qe87kenydilf,34,6gxiqrarfmabwof4n33fom,0.535,0.956,1,-2.996,0,0.0343,0.000609,0.010841023177874769,0.262,0.12,127.984,2019-11-12,1,4.45,1,0,0,0,0,0,0,0,2019,11,English,Male
52,3kgkvcbpbguseaec0azglb,74,66fxetmtbazrmznbvgtgql,0.766,0.771,6,-9.108,1,0.0576,0.00407,3.7599929312370226e-06,0.113,0.297,140.036,2019-04-29,2,3.4,2,0,0,0,0,0,0,0,2019,4,English,Female
53,5qcrt9lvmigxqb8i6bb83p,46,3bnkowifrdfjsmxfqpohuk,0.649,0.821,10,-4.952,0,0.0472,0.017,0.0003469398094237813,0.0655,0.394,125.977,2019-11-15,1,3.4,1,0,0,0,0,0,0,0,2019,11,Not English,Male
54,3lv3frzvxu7q0jefvlizww,63,7g15plmnakmfmusspr8azt,0.588,0.697,3,-4.744,0,0.0372,0.186,0.00021897602300054725,0.103,0.225,125.157,2018-10-19,1,3.17,1,0,0,0,0,0,0,0,2018,10,English,Male
55,2bzyjvvrn5eqivaufhunls,55,04mexjh1xymv7o0iwdxn5p,0.6721834617664493,0.789,5,-4.358,0,0.165,0.0148,0.0,0.0355,0.169,80.444,2019-12-12,1,3.96,1,0,0,1,0,0,0,0,2019,12,English,Male
56,3utdq3dplvd4r7vv9bncai,52,1umafo69mdji20n6etuehb,0.542,0.84,0,-5.283,0,0.0419,0.0336,8.449643007614717e-05,0.277,0.509,118.02,2019-11-01,1,3.01,1,0,0,0,0,0,0,0,2019,11,English,Male
57,1ppoganozmt01cxh9jx4hn,67,1zmjjdnn2banvqoiu4xtze,0.735,0.5,8,-6.1344981830618615,1,0.0511,0.09201242508262543,3.1199513290132536e-05,0.13,0.119,126.1,2019-11-01,3,2.32,4,0,0,0,0,1,0,1,2019,11,English,Male
58,5shjuje8prcx7ueevajrlh,63,4shnfmw19y4wnkuhchum19,0.752,0.84,6,-4.451,0,0.0373,0.00486,0.010841023177874769,0.0916,0.461,124.002,2019-08-09,2,4.66,3,0,0,0,0,0,0,0,2019,8,English,Male
59,6wkjjrwwp4qpzybe8oqkc4,60,5lshol5p5mwlheslzclsaq,0.748,0.903,3,-5.877,0,0.0385,0.0324,0.0,0.106,0.751,115.018,2019-08-23,1,3.62,1,0,0,0,0,0,0,0,2019,8,English,Male
60,6edh26ppl7r8ov4tgilcks,45,2ms8d5cy72qbtvnxklxtp3,0.607,0.955,7,-3.613,0,0.102,0.0163,0.11422114409002286,0.0725,0.501,125.984,2019-12-27,1,3.84,1,0,0,0,0,0,0,0,2019,12,English,Male
61,4ran7556eogbff80klmex2,58,5dinvpwtc0gzzuzjpu1bhc,0.607,0.7347140853536365,9,-6.1344981830618615,0,0.0487,0.0921,0.001998002662673058,0.0445,0.664,124.998,2019-07-11,1,3.14,1,0,0,0,1,1,0,0,2019,7,English,Male
62,1nwowaqzb30bd4ipqrnuex,51,5chgbxhhpjljmwgbbijevj,0.679,0.786,1,-6.918,0,0.132,0.119,5.8899826539709894e-06,0.224,0.47,126.092,2019-09-12,1,3.28,1,0,0,0,0,0,0,0,2019,9,English,Male
63,4fdbelpgdqzq3rjorztm2w,58,393whbcq36yl7o87mqyzzj,0.714,0.801,5,-5.8,0,0.0301,0.0204,0.006131165930240318,0.334,0.292,124.015,2019-11-15,1,3.5,1,0,0,0,0,0,0,0,2019,11,English,Male
64,6az21kpj2a0ingf3ucvivu,56,6kgnquhvrsfblnq0ekxp3y,0.69,0.862,2,-4.154,1,0.0944,0.0611,1.849982887703187e-05,0.238,0.453,121.975,2018-09-28,1,3.13,1,0,0,0,0,0,0,0,2018,9,Not English,Male
65,3uxhsf9ssipojwuc1h8diu,60,3zkb8eozx6nponkuf0a4cs,0.775,0.867,4,-7.388,0,0.06572131856722617,0.0158,0.011632084229707696,0.0355,0.565,128.956,2019-03-27,1,4.55,1,0,0,0,0,0,1,0,2019,3,English,Male
66,4q9ibgt9b9cvttdwsgqwnl,48,1pbovsqe07rzhuzeaztldw,0.814,0.838,11,-5.547,1,0.0763,0.001,0.022054990780831313,0.0185,0.959,121.978,2019-10-11,1,4.26,1,0,0,0,0,0,0,0,2019,10,Not English,Male
67,6lcsz8arriq0n9nr6gm2ru,56,7kdhibujnnbfcxe0khykz3,0.784,0.779,8,-5.48,1,0.0387,0.0357,0.024692612590371414,0.0245,0.459,124.994,2019-10-04,1,3.61,1,0,0,0,0,0,0,0,2019,10,English,Male
68,27f9flipd657qyrqt3qxfm,56,6t3bfp49dnsclv7kq9eqp2,0.6721834617664493,0.783,6,-4.504,1,0.154,0.00515,0.0,0.0545,0.289,88.013,2019-09-13,2,3.21,2,0,0,1,0,0,0,0,2019,9,English,Male
69,6b9cqnooxiypfr3p5eb8la,65,00wifiewoqj2rfrrazvl0i,0.609,0.83,6,-3.759,0,0.0793,0.201,6.179809045856243e-05,0.0321,0.604,117.833,2018-02-09,1,3.97,1,0,0,0,0,0,0,0,2018,2,English,Male
70,05cwhjik71rxvu40bormnr,39,1onudpn0a3zhcuykcgtuzk,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,2019-05-31,3,3.63,3,0,0,0,0,0,0,0,2019,5,Not English,Male
71,0qc4qlccxvtgyshurev1uu,83,41s9bfzxtsgk4hu2mp5qxh,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,2019-05-24,4,2.91,4,0,0,0,0,0,0,0,2019,5,English,Female
72,5icooe6vgqfkohjwwnp0ac,83,6nhs3hv16mzyfcp0nshdrd,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,2019-03-08,2,2.61,2,0,0,0,0,0,0,0,2019,3,English,Male
73,6girtknxokeu25nn7u6hu8,71,1n3m1zid0dmgacn83hajls,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,2019-07-12,1,2.76,1,0,0,0,0,0,0,0,2019,7,Not English,Male
74,4pkidtpgedm0enzdvillnd,81,5axnn75ommjfrwst6exnpx,0.669,0.801,8,-5.445,1,0.136,0.268,0.0,0.0594,0.541,109.919,2019-04-12,1,3.35,1,0,0,0,0,0,0,0,2019,4,Not English,Female
75,5pyqubxc7nyei1obmksjk0,85,3kjxg0mdej2pg9fv6i22lt,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,2019-05-31,3,3.73,3,0,0,0,0,0,0,0,2019,5,English,Female
76,4gcv5ssxnqwpmonui19ejk,76,0xlm3giu0zsstvhmev0hmf,0.513,0.788,0,-4.629,1,0.0364,0.00968,0.0,0.11,0.234,139.987,2019-03-27,3,3.97,3,0,0,0,0,0,0,0,2019,3,English,Male
77,5ykms18behacohiieuqe6l,71,0g0ho2sdowirrah1pdtvfd,0.72,0.864,0,-3.249,1,0.06572131856722617,0.0856,0.0,0.16,0.659,96.048,2019-05-03,1,3.19,1,0,0,0,0,0,1,0,2019,5,English,Male
78,3vqhed4log4mav6chcgohw,65,05bru0zvtxp4orayrzia77,0.789,0.858,5,-4.388,1,0.0404,0.22,4.579895121211863e-05,0.335,0.491,110.012,2019-10-04,1,2.89,1,0,0,0,0,0,0,0,2019,10,English,Male
79,6wo37kvqfjhtuxptplccfe,67,1jawi0xkewmq5bwef3rmbq,0.6721834617664493,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,2019-07-24,7,3.5,8,0,0,1,0,0,0,0,2019,7,English,Male
80,3otsboyko7hzgvj8bu2oh9,74,4x79gtzcs7xsmxk9qxxmmv,0.665,0.799,6,-6.1344981830618615,0,0.0617,0.18,0.0,0.125,0.5,101.976,2019-06-21,2,3.8,4,0,0,0,0,1,0,0,2019,6,English,Female
81,4nsw0km5zg60l8fthuebpj,81,6gpzmybsipug1asf4zu9jh,0.6721834617664493,0.8,1,-3.584,1,0.05,0.289,6.159981027366231e-06,0.121,0.553,102.46,2019-03-22,1,3.67,1,0,0,1,0,0,0,0,2019,3,English,Male
82,1xk7enjzvdv37fnnxozlpq,71,03rd91m56yw4xklwhf9fhq,0.6721834617664493,0.921,1,-3.815,0,0.06572131856722617,0.123,0.0,0.19,0.529,172.191,2019-06-14,1,3.01,1,0,0,1,0,0,1,0,2019,6,English,Male
83,1z1xeguchllqfcbtik8abn,75,3vcpqrchvxivaeplq6twof,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.3299991154613537e-06,0.182,0.486,123.032,2019-10-18,1,3.58,1,0,0,0,0,0,0,0,2019,10,English,Male
84,6aogtdwxbkyq2o2wnyiz2x,73,3gtuto6ndtzegl6idsk183,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.069997857629134e-06,0.325,0.408,105.0,2019-05-23,3,3.52,3,0,0,0,0,0,0,0,2019,5,Not English,Male
85,5taa8uaqr4vva3693mbihu,79,2bm5fqcilc33va2joz11mu,0.665,0.699,11,-5.265,1,0.0578,0.09201242508262543,0.0,0.0969,0.585,124.896,2018-10-18,2,3.18,2,0,0,0,0,0,0,1,2018,10,English,Female
86,18w92zm1kjlcbuiszohpkd,74,2xqsl9x8uljayi0kxabalv,0.661,0.725,6,-4.859,1,0.0563,0.0253,0.0,0.123,0.605,119.927,2018-03-16,1,3.3,1,0,0,0,0,0,0,0,2018,3,English,Male
87,3d37t7euwvvj45evrmriih,63,4colhunp23ducorsp1nfzb,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.919760579044372e-05,0.114,0.25,102.043,2019-03-01,2,3.22,2,0,0,0,0,0,0,0,2019,3,English,Male
88,3y3brccechc3db18aionny,79,1z7wbpmn7qfoj2drnfeehz,0.591,0.705,9,-6.519,0,0.079,0.381,0.00011599327252025839,0.131,0.27,121.799,2019-04-19,4,3.59,4,0,0,0,0,0,0,0,2019,4,English,Male
89,6xqvfyjgdud5iwee02arku,16,6x8grx7rdvpckybzpodw8w,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,2018-11-09,1,3.22,1,0,0,0,0,0,0,0,2018,11,Not English,Male
90,575njxnuvdqwjgdzbrllbv,75,3ynoyncfxzo2ofpt8j93pw,0.706,0.855,10,-5.377,1,0.06572131856722617,0.0911,0.0,0.347,0.293,107.184,2018-09-27,2,3.35,2,0,0,0,0,0,1,0,2018,9,English,Female
91,70ypzqsewjvaiq6nms1cjy,75,60xcvwuqjaoyu11xf9mobs,0.6721834617664493,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,2019-08-16,1,3.68,1,0,0,1,0,0,0,0,2019,8,English,Male
92,7ht0v0lwbcoejmnq0impnr,55,3aaybmcqobyczlfbsndlri,0.6721834617664493,0.856,4,-3.884,1,0.0486,0.0812,1.2899991678823392e-06,0.457,0.685,121.991,2019-07-12,1,3.08,1,0,0,1,0,0,0,0,2019,7,English,Male
93,6ndkrplxdpomgbgalo7udp,30,7jx7doyixityr2lqb0hvbc,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,2019-04-10,1,2.62,1,0,0,0,0,0,0,0,2019,4,Not English,Male
94,2b1bwuggykq0cojd8g1b6m,62,1fyotoofdzxy5hrora8z2z,0.6721834617664493,0.832,5,-3.004,0,0.0718,0.0909,0.0,0.152,0.751,104.03,2019-07-12,2,2.66,2,0,0,1,0,0,0,0,2019,7,Not English,Male
95,09istsimfysgyp0piqdqac,84,7neiwcuswycvc77kz9ub7c,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,2018-01-23,6,3.08,6,0,0,0,0,0,0,0,2018,1,English,Male
96,1lgvyekghuz7pg78qgas4a,70,5spc6rycerdnczhlrf9zhb,0.693,0.674,5,-4.449,1,0.0723,0.185,0.0,0.0639,0.378,95.972,2019-09-27,1,2.68,1,0,0,0,0,0,0,0,2019,9,English,Male
97,6ksmjdec8b6c45tuawkadu,37,2druxhsyxjrubjtkjmfzfd,0.672,0.815,1,-6.476,0,0.0981,0.00246,0.0,0.577,0.341,115.033,2019-07-12,1,3.77,1,0,0,0,0,0,0,0,2019,7,English,Male
98,1vsqb8n0icvmsfnl9663lm,70,5cathgzarvb2vck1mvbcr1,0.581,0.76,0,-3.962,1,0.0406,0.16,0.0,0.183,0.523,104.099,2019-10-24,1,3.43,1,0,0,0,0,0,0,0,2019,10,English,Male
99,6poornilyypxzeia5kj5ex,74,4iyvxjnu8zprzpptu4djul,0.643,0.594,2,-5.453,1,0.0318,0.0128,0.0,0.118,0.442,144.033,2019-05-13,2,3.61,2,0,0,0,0,0,0,0,2019,5,English,Male
100,5whtfyqsii0lmt9r21abt8,85,0sym7ouahv7s6xmoa4nluz,0.674,0.881,9,-6.1344981830618615,1,0.147,0.296,3.0099954698735607e-06,0.0793,0.234,98.994,2019-01-18,4,2.97,6,0,0,0,0,1,0,0,2019,1,English,Female
101,1pbo9jdqh1y3tbckeo1ovg,36,1mfudy3n3yihdljp42ikmy,0.691,0.538,0,-9.952,1,0.103,0.246,0.15100287353652742,0.178,0.329,99.972,2019-06-18,1,3.04,1,0,0,0,0,0,0,0,2019,6,Not English,Male
102,1ljxmkw3xrqp2hzswhyyyc,52,6npjealajwkoe1jwpws7jj,0.661,0.758,7,-5.299,1,0.0864,0.0797,0.0,0.106,0.387,114.098,2019-09-06,1,3.73,1,0,0,0,0,0,0,0,2019,9,Not English,Male
103,7fczhkhzeuvnualgaunkie,58,25sqqb9bw2zbblxqgjwfrg,0.653,0.69,1,-5.003,1,0.0756,0.109,0.0,0.136,0.652,110.214,2019-10-11,1,2.98,1,0,0,0,0,0,0,0,2019,10,Not English,Male
104,2joijuzrplpygvvlpsw2on,72,0d26zmfhtg7309j2tekxnr,0.734,0.693,0,-6.474,1,0.0361,0.0878,0.0,0.341,0.55,110.021,2019-06-14,1,2.57,1,0,0,0,0,0,0,0,2019,6,English,Male
105,4puwpntdejqwwa80ljvxxl,64,7arfggwl2p1ftc3lptw7dz,0.663,0.696,11,-5.994,1,0.0349,0.0563,6.2499804688168135e-06,0.226,0.449,139.98,2018-08-31,1,3.3,1,0,0,0,0,0,0,0,2018,8,English,Male
